contact_id,customer_id,channel,sent_at,hour_sent,days_before_due_at_contact,responded,responded_within_hours,outcome
CT-005618,C01693,WHATSAPP,2026-08-08 11:00:00,11,10,True,0.44,ANSWERED
CT-005619,C01694,SMS,2026-07-21 18:00:00,18,7,True,0.08,ANSWERED
CT-005620,C01694,WHATSAPP,2026-09-04 14:00:00,14,4,False,,IGNORED
CT-005621,C01694,CALL,2026-07-22 20:00:00,20,4,False,,IGNORED
CT-005622,C01694,WHATSAPP,2026-07-13 14:00:00,14,11,False,,IGNORED
CT-005623,C01694,WHATSAPP,2026-09-09 17:00:00,17,6,True,0.32,ANSWERED
CT-005624,C01695,APP_PUSH,2026-08-06 23:00:00,23,5,False,,REJECTED
CT-005625,C01695,APP_PUSH,2026-07-10 13:00:00,13,7,True,0.07,ANSWERED
CT-005626,C01695,SMS,2026-08-21 19:00:00,19,4,False,,IGNORED
CT-005627,C01696,SMS,2026-07-07 20:00:00,20,1,False,,REJECTED
CT-005628,C01696,WHATSAPP,2026-06-30 21:00:00,21,4,True,3.37,ANSWERED
CT-005629,C01697,WHATSAPP,2026-06-26 16:00:00,16,4,False,,IGNORED
CT-005630,C01697,CALL,2026-06-27 13:00:00,13,2,True,1.71,ANSWERED
CT-005631,C01697,WHATSAPP,2026-07-15 15:00:00,15,0,False,,IGNORED
CT-005632,C01698,SMS,2026-08-28 14:00:00,14,11,False,,IGNORED
CT-005633,C01699,CALL,2026-07-26 14:00:00,14,4,False,,IGNORED
CT-005634,C01699,CALL,2026-07-03 19:00:00,19,5,False,,IGNORED
CT-005635,C01699,APP_PUSH,2026-06-15 14:00:00,14,3,False,,IGNORED
CT-005636,C01699,SMS,2026-07-04 10:00:00,10,0,False,,IGNORED
CT-005637,C01700,WHATSAPP,2026-08-15 09:00:00,9,2,False,,IGNORED
CT-005638,C01700,CALL,2026-06-23 19:00:00,19,2,True,0.13,ANSWERED
CT-005639,C01700,WHATSAPP,2026-07-05 13:00:00,13,1,False,,IGNORED
CT-005640,C01700,WHATSAPP,2026-08-12 07:00:00,7,6,True,4.14,ANSWERED
CT-005641,C01701,SMS,2026-07-02 07:00:00,7,0,False,,IGNORED
CT-005642,C01701,CALL,2026-08-16 07:00:00,7,2,False,,IGNORED
CT-005643,C01701,SMS,2026-07-19 13:00:00,13,3,True,2.15,ANSWERED
CT-005644,C01701,CALL,2026-07-14 09:00:00,9,6,False,,IGNORED
CT-005645,C01701,SMS,2026-09-07 07:00:00,7,4,True,0.83,ANSWERED
CT-005646,C01701,CALL,2026-08-04 05:00:00,5,3,True,0.07,ANSWERED
CT-005647,C01702,CALL,2026-07-19 10:00:00,10,4,True,0.92,ANSWERED
CT-005648,C01702,CALL,2026-06-18 08:00:00,8,2,True,3.95,ANSWERED
CT-005649,C01702,CALL,2026-08-20 07:00:00,7,3,True,0.3,ANSWERED
CT-005650,C01702,APP_PUSH,2026-07-07 09:00:00,9,3,False,,BOUNCED
CT-005651,C01703,WHATSAPP,2026-07-14 07:00:00,7,4,False,,IGNORED
CT-005652,C01703,WHATSAPP,2026-08-15 13:00:00,13,5,True,0.18,ANSWERED
CT-005653,C01703,WHATSAPP,2026-09-08 14:00:00,14,3,False,,IGNORED
CT-005654,C01704,WHATSAPP,2026-07-29 15:00:00,15,4,False,,IGNORED
CT-005655,C01704,WHATSAPP,2026-06-24 09:00:00,9,5,True,1.12,ANSWERED
CT-005656,C01704,WHATSAPP,2026-07-06 09:00:00,9,6,False,,IGNORED
CT-005657,C01705,WHATSAPP,2026-07-30 23:00:00,23,6,False,,IGNORED
CT-005658,C01706,WHATSAPP,2026-08-26 06:00:00,6,6,False,,IGNORED
CT-005659,C01706,WHATSAPP,2026-07-17 08:00:00,8,4,True,0.33,ANSWERED
CT-005660,C01706,WHATSAPP,2026-07-21 07:00:00,7,3,True,1.42,ANSWERED
CT-005661,C01706,WHATSAPP,2026-06-28 05:00:00,5,2,False,,IGNORED
CT-005662,C01707,SMS,2026-06-20 04:00:00,4,6,False,,IGNORED
CT-005663,C01707,APP_PUSH,2026-08-16 10:00:00,10,4,False,,REJECTED
CT-005664,C01707,CALL,2026-09-12 12:00:00,12,6,True,0.26,ANSWERED
CT-005665,C01708,APP_PUSH,2026-09-12 13:00:00,13,1,False,,IGNORED
CT-005666,C01708,SMS,2026-09-01 16:00:00,16,1,False,,IGNORED
CT-005667,C01708,CALL,2026-07-11 16:00:00,16,4,False,,REJECTED
CT-005668,C01709,SMS,2026-08-13 11:00:00,11,4,False,,IGNORED
CT-005669,C01709,SMS,2026-08-06 18:00:00,18,1,True,0.13,ANSWERED
CT-005670,C01709,WHATSAPP,2026-08-06 12:00:00,12,3,False,,IGNORED
CT-005671,C01709,CALL,2026-07-10 12:00:00,12,2,False,,IGNORED
CT-005672,C01710,WHATSAPP,2026-08-17 12:00:00,12,6,True,0.17,ANSWERED
CT-005673,C01710,WHATSAPP,2026-08-31 09:00:00,9,7,False,,IGNORED
CT-005674,C01710,WHATSAPP,2026-08-05 13:00:00,13,6,False,,IGNORED
CT-005675,C01710,WHATSAPP,2026-08-01 11:00:00,11,2,False,,REJECTED
CT-005676,C01710,WHATSAPP,2026-09-03 11:00:00,11,6,True,0.05,ANSWERED
CT-005677,C01711,APP_PUSH,2026-08-03 19:00:00,19,5,True,2.62,ANSWERED
CT-005678,C01711,APP_PUSH,2026-08-07 20:00:00,20,6,False,,IGNORED
CT-005679,C01711,APP_PUSH,2026-07-27 15:00:00,15,7,False,,IGNORED
CT-005680,C01711,APP_PUSH,2026-07-24 18:00:00,18,4,False,,IGNORED
CT-005681,C01711,WHATSAPP,2026-06-23 23:00:00,23,4,False,,IGNORED
CT-005682,C01712,CALL,2026-07-16 08:00:00,8,3,False,,IGNORED
CT-005683,C01712,CALL,2026-07-08 13:00:00,13,5,False,,IGNORED
CT-005684,C01712,WHATSAPP,2026-08-01 12:00:00,12,6,False,,IGNORED
CT-005685,C01712,CALL,2026-09-03 10:00:00,10,5,False,,REJECTED
CT-005686,C01713,SMS,2026-07-29 12:00:00,12,6,True,1.89,ANSWERED
CT-005687,C01713,CALL,2026-08-15 16:00:00,16,7,False,,IGNORED
CT-005688,C01713,CALL,2026-07-10 11:00:00,11,5,False,,IGNORED
CT-005689,C01713,CALL,2026-06-19 14:00:00,14,8,True,1.88,ANSWERED
CT-005690,C01713,WHATSAPP,2026-08-15 06:00:00,6,5,False,,IGNORED
CT-005691,C01713,SMS,2026-08-27 04:00:00,4,6,True,0.67,ANSWERED
CT-005692,C01713,WHATSAPP,2026-07-09 15:00:00,15,6,False,,IGNORED
CT-005693,C01714,SMS,2026-07-08 07:00:00,7,2,True,1.69,ANSWERED
CT-005694,C01714,APP_PUSH,2026-07-21 17:00:00,17,2,False,,IGNORED
CT-005695,C01714,SMS,2026-07-31 19:00:00,19,2,True,2.56,ANSWERED
CT-005696,C01714,SMS,2026-07-17 17:00:00,17,2,True,1.08,ANSWERED
CT-005697,C01715,SMS,2026-07-23 09:00:00,9,5,False,,IGNORED
CT-005698,C01716,CALL,2026-06-25 12:00:00,12,1,False,,IGNORED
CT-005699,C01716,APP_PUSH,2026-07-27 06:00:00,6,4,True,0.57,ANSWERED
CT-005700,C01717,APP_PUSH,2026-07-09 21:00:00,21,5,False,,IGNORED
CT-005701,C01718,WHATSAPP,2026-08-12 14:00:00,14,4,True,2.21,ANSWERED
CT-005702,C01719,CALL,2026-08-13 09:00:00,9,5,False,,IGNORED
CT-005703,C01719,SMS,2026-09-11 05:00:00,5,7,False,,IGNORED
CT-005704,C01719,CALL,2026-08-16 11:00:00,11,8,True,1.28,ANSWERED
CT-005705,C01719,SMS,2026-08-06 08:00:00,8,10,True,1.0,ANSWERED
CT-005706,C01719,CALL,2026-06-25 11:00:00,11,7,False,,IGNORED
CT-005707,C01720,WHATSAPP,2026-07-03 19:00:00,19,5,False,,IGNORED
CT-005708,C01720,WHATSAPP,2026-07-31 11:00:00,11,1,False,,IGNORED
CT-005709,C01721,CALL,2026-06-20 09:00:00,9,5,False,,IGNORED
CT-005710,C01721,APP_PUSH,2026-07-03 09:00:00,9,2,False,,IGNORED
CT-005711,C01721,CALL,2026-08-06 20:00:00,20,4,False,,IGNORED
CT-005712,C01722,WHATSAPP,2026-08-18 10:00:00,10,7,False,,IGNORED
CT-005713,C01723,SMS,2026-08-14 09:00:00,9,3,False,,IGNORED
CT-005714,C01724,CALL,2026-08-14 05:00:00,5,6,False,,IGNORED
CT-005715,C01724,APP_PUSH,2026-08-13 09:00:00,9,5,True,0.07,ANSWERED
CT-005716,C01725,SMS,2026-08-21 18:00:00,18,12,False,,IGNORED
CT-005717,C01725,SMS,2026-08-10 14:00:00,14,7,False,,BOUNCED
CT-005718,C01725,SMS,2026-06-20 19:00:00,19,8,False,,IGNORED
CT-005719,C01725,SMS,2026-08-01 17:00:00,17,9,True,1.09,ANSWERED
CT-005720,C01726,APP_PUSH,2026-08-09 06:00:00,6,5,False,,REJECTED
CT-005721,C01728,SMS,2026-07-29 07:00:00,7,1,False,,IGNORED
CT-005722,C01728,APP_PUSH,2026-07-14 13:00:00,13,2,False,,IGNORED
CT-005723,C01728,SMS,2026-07-14 08:00:00,8,0,False,,REJECTED
CT-005724,C01729,CALL,2026-08-06 15:00:00,15,3,False,,REJECTED
CT-005725,C01729,CALL,2026-07-14 18:00:00,18,5,False,,IGNORED
CT-005726,C01729,CALL,2026-07-09 11:00:00,11,3,True,0.0,ANSWERED
CT-005727,C01729,CALL,2026-08-13 19:00:00,19,3,True,1.22,ANSWERED
CT-005728,C01729,WHATSAPP,2026-07-04 14:00:00,14,5,False,,IGNORED
CT-005729,C01729,CALL,2026-07-24 12:00:00,12,2,False,,IGNORED
CT-005730,C01730,CALL,2026-08-31 12:00:00,12,5,True,13.45,ANSWERED
CT-005731,C01731,CALL,2026-09-09 14:00:00,14,2,False,,IGNORED
CT-005732,C01731,SMS,2026-08-02 11:00:00,11,5,False,,IGNORED
CT-005733,C01731,WHATSAPP,2026-08-18 15:00:00,15,5,True,0.31,ANSWERED
CT-005734,C01731,APP_PUSH,2026-08-05 11:00:00,11,8,True,1.49,ANSWERED
CT-005735,C01731,SMS,2026-08-05 14:00:00,14,5,False,,IGNORED
CT-005736,C01731,SMS,2026-07-22 13:00:00,13,9,False,,IGNORED
CT-005737,C01732,CALL,2026-06-27 12:00:00,12,5,False,,IGNORED
CT-005738,C01732,CALL,2026-08-26 11:00:00,11,3,False,,REJECTED
CT-005739,C01732,APP_PUSH,2026-06-17 05:00:00,5,4,False,,REJECTED
CT-005740,C01733,CALL,2026-08-31 12:00:00,12,3,True,1.02,ANSWERED
CT-005741,C01735,SMS,2026-06-28 08:00:00,8,8,False,,IGNORED
CT-005742,C01735,SMS,2026-07-17 11:00:00,11,4,True,14.43,ANSWERED
CT-005743,C01735,WHATSAPP,2026-08-18 08:00:00,8,3,False,,IGNORED
CT-005744,C01735,WHATSAPP,2026-08-26 08:00:00,8,3,False,,BOUNCED
CT-005745,C01735,SMS,2026-07-13 06:00:00,6,3,False,,IGNORED
CT-005746,C01735,SMS,2026-08-08 08:00:00,8,3,True,0.32,ANSWERED
CT-005747,C01736,APP_PUSH,2026-07-26 19:00:00,19,2,False,,IGNORED
CT-005748,C01736,WHATSAPP,2026-09-10 19:00:00,19,5,False,,IGNORED
CT-005749,C01736,CALL,2026-07-05 23:00:00,23,5,False,,IGNORED
CT-005750,C01737,WHATSAPP,2026-08-17 12:00:00,12,4,False,,IGNORED
CT-005751,C01737,CALL,2026-06-30 09:00:00,9,6,False,,BOUNCED
CT-005752,C01737,APP_PUSH,2026-08-26 11:00:00,11,6,False,,REJECTED
CT-005753,C01738,SMS,2026-07-20 22:00:00,22,9,False,,IGNORED
CT-005754,C01738,WHATSAPP,2026-09-09 15:00:00,15,8,True,7.31,ANSWERED
CT-005755,C01738,CALL,2026-09-12 12:00:00,12,6,False,,IGNORED
CT-005756,C01738,APP_PUSH,2026-06-17 10:00:00,10,8,False,,IGNORED
CT-005757,C01739,APP_PUSH,2026-07-07 09:00:00,9,3,True,1.08,ANSWERED
CT-005758,C01739,SMS,2026-07-19 11:00:00,11,2,True,1.72,ANSWERED
CT-005759,C01739,APP_PUSH,2026-08-27 09:00:00,9,4,True,7.19,ANSWERED
CT-005760,C01739,CALL,2026-09-04 17:00:00,17,3,True,5.19,ANSWERED
CT-005761,C01740,WHATSAPP,2026-07-31 20:00:00,20,3,False,,IGNORED
CT-005762,C01740,CALL,2026-07-03 14:00:00,14,7,True,3.27,ANSWERED
CT-005763,C01741,WHATSAPP,2026-09-03 18:00:00,18,5,False,,IGNORED
CT-005764,C01741,SMS,2026-08-27 18:00:00,18,3,False,,IGNORED
CT-005765,C01741,APP_PUSH,2026-08-22 23:00:00,23,3,True,0.2,ANSWERED
CT-005766,C01742,CALL,2026-09-09 15:00:00,15,4,False,,IGNORED
CT-005767,C01742,SMS,2026-06-28 18:00:00,18,5,False,,IGNORED
CT-005768,C01742,CALL,2026-07-19 12:00:00,12,2,False,,IGNORED
CT-005769,C01743,APP_PUSH,2026-09-02 15:00:00,15,9,True,4.17,ANSWERED
CT-005770,C01743,WHATSAPP,2026-07-26 11:00:00,11,9,True,2.19,ANSWERED
CT-005771,C01743,APP_PUSH,2026-06-24 17:00:00,17,8,False,,IGNORED
CT-005772,C01743,APP_PUSH,2026-09-10 15:00:00,15,7,True,0.47,ANSWERED
CT-005773,C01743,WHATSAPP,2026-07-17 16:00:00,16,6,False,,IGNORED
CT-005774,C01744,APP_PUSH,2026-08-28 12:00:00,12,3,False,,IGNORED
CT-005775,C01744,CALL,2026-06-28 15:00:00,15,3,False,,REJECTED
CT-005776,C01744,WHATSAPP,2026-09-04 08:00:00,8,4,False,,IGNORED
CT-005777,C01744,CALL,2026-07-10 17:00:00,17,8,True,4.24,ANSWERED
CT-005778,C01744,CALL,2026-09-07 18:00:00,18,6,True,1.68,ANSWERED
CT-005779,C01744,WHATSAPP,2026-07-13 16:00:00,16,5,False,,IGNORED
CT-005780,C01744,CALL,2026-06-19 14:00:00,14,9,True,1.41,ANSWERED
CT-005781,C01744,WHATSAPP,2026-08-28 16:00:00,16,6,False,,IGNORED
CT-005782,C01744,WHATSAPP,2026-08-07 17:00:00,17,1,True,2.93,ANSWERED
CT-005783,C01744,SMS,2026-08-20 13:00:00,13,1,False,,IGNORED
CT-005784,C01745,CALL,2026-07-30 18:00:00,18,4,False,,IGNORED
CT-005785,C01746,APP_PUSH,2026-08-17 16:00:00,16,6,True,1.69,ANSWERED
CT-005786,C01746,APP_PUSH,2026-08-12 14:00:00,14,3,False,,IGNORED
CT-005787,C01747,SMS,2026-07-07 18:00:00,18,5,False,,IGNORED
CT-005788,C01747,WHATSAPP,2026-07-11 15:00:00,15,4,True,1.33,ANSWERED
CT-005789,C01748,SMS,2026-07-15 16:00:00,16,1,False,,REJECTED
CT-005790,C01748,SMS,2026-07-21 18:00:00,18,6,False,,REJECTED
CT-005791,C01749,CALL,2026-08-06 09:00:00,9,4,False,,IGNORED
CT-005792,C01749,SMS,2026-06-23 08:00:00,8,7,False,,IGNORED
CT-005793,C01750,APP_PUSH,2026-07-15 13:00:00,13,1,False,,IGNORED
CT-005794,C01750,WHATSAPP,2026-09-11 13:00:00,13,5,True,1.77,ANSWERED
CT-005795,C01750,APP_PUSH,2026-08-12 13:00:00,13,3,False,,IGNORED
CT-005796,C01750,APP_PUSH,2026-08-12 08:00:00,8,5,False,,IGNORED
CT-005797,C01751,CALL,2026-08-19 12:00:00,12,4,False,,IGNORED
CT-005798,C01751,APP_PUSH,2026-09-11 15:00:00,15,6,False,,IGNORED
CT-005799,C01751,CALL,2026-08-29 14:00:00,14,1,False,,IGNORED
CT-005800,C01751,WHATSAPP,2026-07-09 12:00:00,12,3,False,,IGNORED
CT-005801,C01751,SMS,2026-08-15 14:00:00,14,1,False,,IGNORED
CT-005802,C01751,SMS,2026-08-04 16:00:00,16,3,False,,IGNORED
CT-005803,C01753,WHATSAPP,2026-06-19 10:00:00,10,0,False,,IGNORED
CT-005804,C01753,WHATSAPP,2026-07-17 02:00:00,2,2,False,,IGNORED
CT-005805,C01754,SMS,2026-08-08 09:00:00,9,1,False,,IGNORED
CT-005806,C01754,SMS,2026-07-28 09:00:00,9,8,False,,IGNORED
CT-005807,C01754,APP_PUSH,2026-08-27 09:00:00,9,4,False,,BOUNCED
CT-005808,C01756,APP_PUSH,2026-07-21 08:00:00,8,6,True,2.6,ANSWERED
CT-005809,C01756,SMS,2026-07-19 09:00:00,9,11,False,,IGNORED
CT-005810,C01756,CALL,2026-07-06 19:00:00,19,7,False,,IGNORED
CT-005811,C01757,APP_PUSH,2026-07-18 12:00:00,12,4,False,,IGNORED
CT-005812,C01757,SMS,2026-08-27 18:00:00,18,2,False,,REJECTED
CT-005813,C01757,APP_PUSH,2026-08-01 19:00:00,19,5,False,,REJECTED
CT-005814,C01758,SMS,2026-07-11 09:00:00,9,6,True,0.67,ANSWERED
CT-005815,C01758,SMS,2026-06-24 10:00:00,10,5,True,0.65,ANSWERED
CT-005816,C01758,APP_PUSH,2026-07-10 06:00:00,6,8,True,1.22,ANSWERED
CT-005817,C01758,APP_PUSH,2026-09-11 16:00:00,16,6,False,,IGNORED
CT-005818,C01759,WHATSAPP,2026-08-27 10:00:00,10,6,False,,IGNORED
CT-005819,C01759,SMS,2026-07-23 06:00:00,6,6,False,,IGNORED
CT-005820,C01759,CALL,2026-07-01 03:00:00,3,3,False,,BOUNCED
CT-005821,C01759,APP_PUSH,2026-06-25 12:00:00,12,-1,False,,IGNORED
CT-005822,C01759,SMS,2026-07-25 14:00:00,14,5,False,,IGNORED
CT-005823,C01760,WHATSAPP,2026-09-07 09:00:00,9,2,True,0.61,ANSWERED
CT-005824,C01760,WHATSAPP,2026-07-03 07:00:00,7,7,False,,IGNORED
CT-005825,C01760,WHATSAPP,2026-07-24 12:00:00,12,6,False,,REJECTED
CT-005826,C01760,WHATSAPP,2026-07-27 11:00:00,11,8,False,,IGNORED
CT-005827,C01760,SMS,2026-08-25 07:00:00,7,7,False,,IGNORED
CT-005828,C01760,APP_PUSH,2026-07-16 11:00:00,11,6,True,0.93,ANSWERED
CT-005829,C01760,SMS,2026-07-31 14:00:00,14,5,False,,REJECTED
CT-005830,C01760,APP_PUSH,2026-07-29 09:00:00,9,3,True,4.21,ANSWERED
CT-005831,C01760,WHATSAPP,2026-06-18 16:00:00,16,4,True,1.36,ANSWERED
CT-005832,C01761,SMS,2026-09-05 10:00:00,10,2,True,4.21,ANSWERED
CT-005833,C01761,SMS,2026-08-29 14:00:00,14,2,True,1.23,ANSWERED
CT-005834,C01761,CALL,2026-07-06 11:00:00,11,3,False,,REJECTED
CT-005835,C01761,SMS,2026-09-10 08:00:00,8,3,False,,REJECTED
CT-005836,C01761,WHATSAPP,2026-07-18 07:00:00,7,4,False,,IGNORED
CT-005837,C01762,SMS,2026-07-09 12:00:00,12,7,False,,IGNORED
CT-005838,C01762,SMS,2026-08-25 17:00:00,17,4,False,,IGNORED
CT-005839,C01762,SMS,2026-06-24 19:00:00,19,6,True,1.06,ANSWERED
CT-005840,C01763,APP_PUSH,2026-08-29 20:00:00,20,5,True,2.1,ANSWERED
CT-005841,C01763,APP_PUSH,2026-09-08 18:00:00,18,3,True,0.29,ANSWERED
CT-005842,C01763,APP_PUSH,2026-08-04 18:00:00,18,2,True,0.8,ANSWERED
CT-005843,C01763,APP_PUSH,2026-09-02 22:00:00,22,6,False,,IGNORED
CT-005844,C01764,APP_PUSH,2026-07-20 19:00:00,19,3,True,0.64,ANSWERED
CT-005845,C01764,APP_PUSH,2026-07-19 19:00:00,19,2,True,2.07,ANSWERED
CT-005846,C01765,APP_PUSH,2026-07-30 09:00:00,9,2,True,2.42,ANSWERED
CT-005847,C01765,CALL,2026-08-12 11:00:00,11,2,False,,IGNORED
CT-005848,C01765,CALL,2026-07-08 14:00:00,14,0,False,,IGNORED
CT-005849,C01765,CALL,2026-07-21 09:00:00,9,6,False,,IGNORED
CT-005850,C01766,WHATSAPP,2026-07-02 20:00:00,20,0,False,,IGNORED
CT-005851,C01766,WHATSAPP,2026-08-11 19:00:00,19,2,False,,IGNORED
CT-005852,C01767,SMS,2026-07-25 05:00:00,5,0,False,,IGNORED
CT-005853,C01767,SMS,2026-08-15 11:00:00,11,0,True,0.8,ANSWERED
CT-005854,C01767,SMS,2026-08-01 05:00:00,5,5,True,2.68,ANSWERED
CT-005855,C01767,SMS,2026-08-29 08:00:00,8,3,False,,IGNORED
CT-005856,C01767,SMS,2026-07-02 04:00:00,4,3,False,,IGNORED
CT-005857,C01768,SMS,2026-07-12 07:00:00,7,3,False,,IGNORED
CT-005858,C01768,SMS,2026-07-03 11:00:00,11,0,True,1.47,ANSWERED
CT-005859,C01769,WHATSAPP,2026-06-28 05:00:00,5,5,False,,IGNORED
CT-005860,C01769,SMS,2026-08-20 11:00:00,11,1,True,3.11,ANSWERED
CT-005861,C01769,APP_PUSH,2026-07-12 16:00:00,16,1,False,,IGNORED
CT-005862,C01770,SMS,2026-08-18 13:00:00,13,3,False,,IGNORED
CT-005863,C01770,WHATSAPP,2026-07-06 14:00:00,14,3,False,,IGNORED
CT-005864,C01770,APP_PUSH,2026-07-04 16:00:00,16,4,False,,IGNORED
CT-005865,C01770,APP_PUSH,2026-09-05 23:00:00,23,3,False,,IGNORED
CT-005866,C01772,CALL,2026-08-05 16:00:00,16,7,False,,IGNORED
CT-005867,C01772,WHATSAPP,2026-07-25 15:00:00,15,10,False,,IGNORED
CT-005868,C01772,SMS,2026-08-09 17:00:00,17,9,False,,REJECTED
CT-005869,C01772,SMS,2026-08-27 14:00:00,14,9,False,,IGNORED
CT-005870,C01772,APP_PUSH,2026-09-08 16:00:00,16,6,False,,IGNORED
CT-005871,C01773,CALL,2026-08-14 14:00:00,14,4,True,1.56,ANSWERED
CT-005872,C01773,APP_PUSH,2026-07-04 18:00:00,18,5,False,,IGNORED
CT-005873,C01773,CALL,2026-08-18 18:00:00,18,5,True,0.78,ANSWERED
CT-005874,C01774,WHATSAPP,2026-06-26 23:00:00,23,7,False,,REJECTED
CT-005875,C01774,WHATSAPP,2026-08-29 20:00:00,20,6,True,2.35,ANSWERED
CT-005876,C01774,WHATSAPP,2026-06-29 18:00:00,18,6,True,0.27,ANSWERED
CT-005877,C01775,APP_PUSH,2026-08-08 14:00:00,14,5,True,4.16,ANSWERED
CT-005878,C01775,APP_PUSH,2026-07-21 20:00:00,20,7,False,,IGNORED
CT-005879,C01775,APP_PUSH,2026-08-03 23:00:00,23,6,False,,IGNORED
CT-005880,C01776,CALL,2026-07-24 22:00:00,22,3,True,2.34,ANSWERED
CT-005881,C01776,WHATSAPP,2026-06-28 20:00:00,20,4,True,0.32,ANSWERED
CT-005882,C01776,WHATSAPP,2026-07-14 17:00:00,17,6,False,,IGNORED
CT-005883,C01777,SMS,2026-07-05 23:00:00,23,4,False,,IGNORED
CT-005884,C01777,SMS,2026-08-23 23:00:00,23,8,True,2.26,ANSWERED
CT-005885,C01778,APP_PUSH,2026-08-05 23:00:00,23,8,False,,IGNORED
CT-005886,C01778,CALL,2026-09-04 18:00:00,18,5,False,,IGNORED
CT-005887,C01779,APP_PUSH,2026-06-17 16:00:00,16,1,False,,IGNORED
CT-005888,C01779,WHATSAPP,2026-06-28 16:00:00,16,11,True,2.7,ANSWERED
CT-005889,C01780,SMS,2026-07-03 15:00:00,15,0,False,,IGNORED
CT-005890,C01780,APP_PUSH,2026-07-12 23:00:00,23,5,True,1.89,ANSWERED
CT-005891,C01780,APP_PUSH,2026-09-08 15:00:00,15,0,False,,REJECTED
CT-005892,C01780,SMS,2026-07-09 21:00:00,21,2,True,0.51,ANSWERED
CT-005893,C01780,WHATSAPP,2026-07-07 20:00:00,20,0,False,,IGNORED
CT-005894,C01780,APP_PUSH,2026-08-30 20:00:00,20,0,False,,IGNORED
CT-005895,C01781,SMS,2026-07-07 15:00:00,15,1,False,,IGNORED
CT-005896,C01781,SMS,2026-07-28 19:00:00,19,3,False,,IGNORED
CT-005897,C01782,CALL,2026-07-22 10:00:00,10,9,False,,IGNORED
CT-005898,C01782,CALL,2026-07-01 09:00:00,9,6,True,0.65,ANSWERED
CT-005899,C01783,APP_PUSH,2026-07-15 16:00:00,16,5,False,,IGNORED
CT-005900,C01783,APP_PUSH,2026-08-29 19:00:00,19,3,False,,IGNORED
CT-005901,C01784,WHATSAPP,2026-06-30 21:00:00,21,9,False,,IGNORED
CT-005902,C01784,APP_PUSH,2026-08-14 21:00:00,21,9,False,,REJECTED
CT-005903,C01784,CALL,2026-08-14 19:00:00,19,5,True,0.21,ANSWERED
CT-005904,C01784,CALL,2026-06-22 18:00:00,18,4,False,,IGNORED
CT-005905,C01784,CALL,2026-09-11 23:00:00,23,3,False,,IGNORED
CT-005906,C01784,CALL,2026-09-04 17:00:00,17,8,True,2.71,ANSWERED
CT-005907,C01785,SMS,2026-07-13 12:00:00,12,5,False,,IGNORED
CT-005908,C01785,WHATSAPP,2026-07-27 11:00:00,11,6,False,,IGNORED
CT-005909,C01785,APP_PUSH,2026-08-29 12:00:00,12,6,False,,IGNORED
CT-005910,C01786,SMS,2026-08-10 17:00:00,17,7,True,1.44,ANSWERED
CT-005911,C01786,SMS,2026-07-19 21:00:00,21,6,False,,IGNORED
CT-005912,C01786,SMS,2026-07-18 22:00:00,22,7,True,0.1,ANSWERED
CT-005913,C01786,SMS,2026-08-20 23:00:00,23,3,True,2.03,ANSWERED
CT-005914,C01787,SMS,2026-07-27 15:00:00,15,5,True,0.83,ANSWERED
CT-005915,C01787,APP_PUSH,2026-09-11 14:00:00,14,7,False,,IGNORED
CT-005916,C01787,SMS,2026-08-16 15:00:00,15,1,False,,IGNORED
CT-005917,C01787,CALL,2026-08-23 14:00:00,14,2,False,,REJECTED
CT-005918,C01787,SMS,2026-07-20 12:00:00,12,0,True,0.58,ANSWERED
CT-005919,C01787,SMS,2026-08-11 23:00:00,23,2,False,,IGNORED
CT-005920,C01788,SMS,2026-06-30 06:00:00,6,5,False,,REJECTED
CT-005921,C01788,CALL,2026-07-11 13:00:00,13,10,False,,IGNORED
CT-005922,C01788,SMS,2026-07-23 09:00:00,9,5,False,,REJECTED
CT-005923,C01788,WHATSAPP,2026-08-26 11:00:00,11,9,True,0.03,ANSWERED
CT-005924,C01788,SMS,2026-08-19 11:00:00,11,5,False,,IGNORED
CT-005925,C01790,WHATSAPP,2026-08-23 09:00:00,9,6,False,,IGNORED
CT-005926,C01790,CALL,2026-09-01 08:00:00,8,9,False,,IGNORED
CT-005927,C01791,SMS,2026-08-29 17:00:00,17,0,False,,IGNORED
CT-005928,C01791,CALL,2026-07-19 17:00:00,17,2,False,,IGNORED
CT-005929,C01791,CALL,2026-08-07 16:00:00,16,0,False,,REJECTED
CT-005930,C01792,APP_PUSH,2026-08-27 20:00:00,20,8,True,8.08,ANSWERED
CT-005931,C01792,APP_PUSH,2026-07-27 13:00:00,13,7,True,0.87,ANSWERED
CT-005932,C01792,WHATSAPP,2026-08-23 16:00:00,16,8,False,,IGNORED
CT-005933,C01792,APP_PUSH,2026-08-01 17:00:00,17,8,False,,REJECTED
CT-005934,C01792,APP_PUSH,2026-09-04 17:00:00,17,6,False,,IGNORED
CT-005935,C01792,APP_PUSH,2026-07-06 16:00:00,16,5,True,2.72,ANSWERED
CT-005936,C01793,WHATSAPP,2026-07-15 21:00:00,21,3,True,0.01,ANSWERED
CT-005937,C01793,WHATSAPP,2026-08-07 23:00:00,23,3,True,0.41,ANSWERED
CT-005938,C01793,WHATSAPP,2026-07-24 21:00:00,21,2,False,,IGNORED
CT-005939,C01794,SMS,2026-08-11 14:00:00,14,6,False,,IGNORED
